Alcohol,Malic_Acid,Ash,Ash_Alcanity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280,Proline
-0.7937121682544798,0.10877066945536615,0.22037265022252941,0.4641843503317986,-0.14326052053513513,0.40171805779511843,0.044681167079642654,0.32076857814666254,-0.4917138153184721,-0.9973318474116726,-0.5945823004324406,1.0910680045987573,-0.992284158358941
-0.3696177247605788,-0.7365988020903953,-0.4717234778504091,0.3755692948913118,-1.3883829613639573,-1.5180764471042998,-0.6083305144608258,1.6358163988688357,-0.012284612549818087,-0.865152961914724,0.029406083740382397,-0.766594532434779,-0.8107932493206773
1.64940172490014,-0.4167063235875109,0.20550564059802487,-2.2198357015172596,0.12794684252373043,1.6142076145974142,1.6338382489074819,-0.5036986231380967,2.3788747389724274,1.0712904372163687,1.218348074265352,0.5768927471864439,2.5363443131375103
-0.9288217930206206,-0.5914080185012606,-0.8206714461932886,-0.1336696489257672,-1.3879762984810915,-1.067970309255251,0.025928914693125502,-0.11168427117224733,0.04699165639795914,-0.7234471810246299,0.23864227831876159,0.7409499967431566,-0.7630238783041268
1.0406534002205332,-0.7311428251330342,1.0984533112389505,1.6572431282869284,-0.9746717833690539,1.013434235981725,0.863451783784876,-1.2791493134366905,0.4616603606979363,-0.7377504542279948,1.9474742082467047,0.7822747117143285,-1.0813162625375448
1.2617807448271303,-0.6640109359176766,-0.33209263251780163,-1.0299506357093782,1.7905701301672234,1.047394855741128,1.1296120657757847,-1.0776819707508334,0.9029819413242238,0.24986854069621087,0.6493480757795127,1.596707120626912,0.09580680386893009
-0.8078683644583088,0.1542244156312268,0.23087195650647652,0.46881388433413207,-0.1463209902242859,0.46090399574011565,0.07191717419467146,-0.5358073377216751,-0.5056880851088446,-0.973030236215467,-0.6803482212409183,1.0603473357981599,-0.9923007645249544
-1.7996667680874174,-0.2577973873619814,3.0923619847899695,2.7167585736039537,1.3096230492018586,1.4384748838449548,3.040587664355056,0.8210025398904379,0.5130184418669904,0.43470585465971623,-0.19790974598489094,1.5082623188584174,-0.9063380850319334
-1.268442879058334,-1.1608369932194944,-0.1435796295790153,0.46954699688693685,0.06446680070393378,1.718027208634809,0.1121025047739377,-1.8851218929444133,0.11755893143424774,-0.7992508123399731,0.12744676738155084,0.7311871804057544,0.4332177714052969
-1.6648347269395936,-0.6314542819367404,0.811212942056957,1.9595397748036032,-0.8365521372254097,-0.5933884934061752,-0.4160006345733329,0.3932678541322737,-0.41616481157102664,-1.07927804622556,1.7692503635620853,0.8235295979819239,-0.5977687347868771
